source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
cases,North East and Yorkshire,2020-09-19,,1.4,1.4,0.044,1.3,1.3,1.4,1.4,1.4,1.4
cases,North East and Yorkshire,2020-09-20,,1.4,1.4,0.04,1.3,1.3,1.4,1.4,1.4,1.4
cases,North East and Yorkshire,2020-09-21,,1.4,1.4,0.039,1.3,1.3,1.4,1.4,1.4,1.4
cases,North East and Yorkshire,2020-09-22,,1.4,1.4,0.042,1.3,1.3,1.4,1.4,1.4,1.4
cases,North East and Yorkshire,2020-09-23,,1.4,1.4,0.047,1.3,1.3,1.3,1.4,1.4,1.4
cases,North East and Yorkshire,2020-09-24,,1.3,1.3,0.05,1.3,1.3,1.3,1.3,1.4,1.4
cases,North East and Yorkshire,2020-09-25,,1.3,1.3,0.052,1.2,1.3,1.3,1.3,1.3,1.4
cases,North East and Yorkshire,2020-09-26,,1.3,1.3,0.049,1.2,1.3,1.3,1.3,1.3,1.4
cases,North East and Yorkshire,2020-09-27,,1.2,1.3,0.044,1.2,1.2,1.2,1.3,1.3,1.3
cases,North East and Yorkshire,2020-09-28,,1.2,1.2,0.037,1.2,1.2,1.2,1.2,1.2,1.3
cases,North East and Yorkshire,2020-09-29,,1.2,1.2,0.033,1.1,1.1,1.2,1.2,1.2,1.2
cases,North East and Yorkshire,2020-09-30,,1.1,1.1,0.033,1.1,1.1,1.1,1.1,1.2,1.2
cases,North East and Yorkshire,2020-10-01,,1.1,1.1,0.036,1,1.1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-02,,1.1,1.1,0.041,0.99,1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-03,,1,1,0.044,0.95,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-04,,1,1,0.045,0.93,0.99,1,1,1,1.1
cases,North East and Yorkshire,2020-10-05,,1,1,0.043,0.92,0.98,1,1,1,1.1
cases,North East and Yorkshire,2020-10-06,,1,1,0.039,0.92,0.97,0.99,1,1,1.1
cases,North East and Yorkshire,2020-10-07,,1,1,0.034,0.94,0.97,0.99,1,1,1
cases,North East and Yorkshire,2020-10-08,,1,1,0.03,0.95,0.98,0.99,1,1,1
cases,North East and Yorkshire,2020-10-09,,1,1,0.03,0.96,0.99,1,1,1,1.1
cases,North East and Yorkshire,2020-10-10,,1,1,0.034,0.97,1,1,1,1,1.1
cases,North East and Yorkshire,2020-10-11,,1,1,0.04,0.97,1,1,1,1.1,1.1
cases,North East and Yorkshire,2020-10-12,,1,1,0.044,0.98,1,1,1,1.1,1.1
cases,North East and Yorkshire,2020-10-13,,1,1,0.046,0.99,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-14,,1,1.1,0.045,0.99,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-15,,1,1.1,0.041,1,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-16,,1,1.1,0.035,1,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-17,,1,1.1,0.031,1,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-18,,1,1,0.03,1,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-19,,1,1,0.033,0.98,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-20,,1,1,0.038,0.97,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-21,,1,1,0.041,0.97,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-22,,1.1,1,0.043,0.97,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-23,,1.1,1.1,0.042,0.98,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-24,,1.1,1.1,0.039,0.99,1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-25,,1.1,1.1,0.035,1,1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-26,,1.1,1.1,0.032,1,1.1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-27,,1.1,1.1,0.031,1,1.1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-28,,1.1,1.1,0.033,1,1.1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-29,,1.1,1.1,0.036,1,1.1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-30,,1.1,1.1,0.039,1,1.1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-10-31,,1.1,1.1,0.041,1,1,1.1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-11-01,,1,1,0.041,0.99,1,1,1.1,1.1,1.1
cases,North East and Yorkshire,2020-11-02,,1,1,0.04,0.96,0.99,1,1,1,1.1
cases,North East and Yorkshire,2020-11-03,,0.99,0.99,0.038,0.94,0.97,0.98,1,1,1.1
cases,North East and Yorkshire,2020-11-04,,0.96,0.96,0.035,0.91,0.94,0.95,0.97,0.98,1
cases,North East and Yorkshire,2020-11-05,,0.92,0.93,0.031,0.88,0.9,0.92,0.93,0.95,0.98
cases,North East and Yorkshire,2020-11-06,,0.89,0.89,0.029,0.84,0.87,0.88,0.9,0.91,0.94
cases,North East and Yorkshire,2020-11-07,,0.86,0.86,0.028,0.81,0.84,0.85,0.86,0.87,0.9
cases,North East and Yorkshire,2020-11-08,,0.83,0.82,0.029,0.78,0.81,0.82,0.83,0.84,0.87
cases,North East and Yorkshire,2020-11-09,,0.8,0.8,0.03,0.74,0.78,0.79,0.8,0.82,0.84
cases,North East and Yorkshire,2020-11-10,,0.77,0.77,0.032,0.72,0.75,0.76,0.78,0.79,0.82
cases,North East and Yorkshire,2020-11-11,,0.75,0.75,0.033,0.69,0.73,0.74,0.76,0.77,0.8
cases,North East and Yorkshire,2020-11-12,,0.74,0.73,0.034,0.67,0.71,0.73,0.75,0.76,0.79
cases,North East and Yorkshire,2020-11-13,,0.73,0.72,0.034,0.66,0.7,0.72,0.74,0.75,0.78
cases,North East and Yorkshire,2020-11-14,,0.72,0.72,0.033,0.66,0.7,0.71,0.73,0.74,0.77
cases,North East and Yorkshire,2020-11-15,,0.72,0.72,0.033,0.66,0.7,0.71,0.73,0.74,0.77
cases,North East and Yorkshire,2020-11-16,,0.72,0.72,0.032,0.67,0.7,0.71,0.73,0.74,0.77
cases,North East and Yorkshire,2020-11-17,,0.73,0.73,0.031,0.68,0.71,0.72,0.74,0.75,0.78
cases,North East and Yorkshire,2020-11-18,,0.74,0.74,0.03,0.69,0.72,0.74,0.75,0.76,0.79
cases,North East and Yorkshire,2020-11-19,,0.76,0.76,0.031,0.71,0.74,0.75,0.77,0.78,0.81
cases,North East and Yorkshire,2020-11-20,,0.78,0.78,0.032,0.73,0.76,0.77,0.79,0.8,0.83
cases,North East and Yorkshire,2020-11-21,,0.8,0.8,0.035,0.75,0.78,0.79,0.81,0.82,0.87
cases,North East and Yorkshire,2020-11-22,,0.82,0.83,0.038,0.77,0.8,0.82,0.83,0.85,0.9
cases,North East and Yorkshire,2020-11-23,,0.85,0.85,0.042,0.79,0.82,0.84,0.86,0.88,0.93
cases,North East and Yorkshire,2020-11-24,,0.87,0.88,0.044,0.81,0.85,0.86,0.88,0.9,0.96
cases,North East and Yorkshire,2020-11-25,,0.9,0.9,0.046,0.83,0.87,0.88,0.91,0.93,0.98
cases,North West,2020-09-13,,1.3,1.3,0.088,1.2,1.3,1.3,1.3,1.4,1.5
cases,North West,2020-09-14,,1.3,1.3,0.072,1.2,1.3,1.3,1.3,1.4,1.4
cases,North West,2020-09-15,,1.3,1.3,0.059,1.2,1.3,1.3,1.3,1.3,1.4
cases,North West,2020-09-16,,1.3,1.3,0.047,1.2,1.3,1.3,1.3,1.3,1.4
cases,North West,2020-09-17,,1.3,1.3,0.038,1.2,1.3,1.3,1.3,1.3,1.4
cases,North West,2020-09-18,,1.3,1.3,0.032,1.2,1.3,1.3,1.3,1.3,1.3
cases,North West,2020-09-19,,1.3,1.3,0.029,1.2,1.3,1.3,1.3,1.3,1.3
cases,North West,2020-09-20,,1.3,1.3,0.028,1.2,1.2,1.3,1.3,1.3,1.3
cases,North West,2020-09-21,,1.3,1.3,0.029,1.2,1.2,1.2,1.3,1.3,1.3
cases,North West,2020-09-22,,1.2,1.2,0.03,1.2,1.2,1.2,1.2,1.3,1.3
cases,North West,2020-09-23,,1.2,1.2,0.031,1.2,1.2,1.2,1.2,1.2,1.3
cases,North West,2020-09-24,,1.2,1.2,0.03,1.2,1.2,1.2,1.2,1.2,1.3
cases,North West,2020-09-25,,1.2,1.2,0.029,1.1,1.2,1.2,1.2,1.2,1.2
cases,North West,2020-09-26,,1.2,1.2,0.027,1.1,1.2,1.2,1.2,1.2,1.2
cases,North West,2020-09-27,,1.2,1.2,0.025,1.1,1.1,1.1,1.2,1.2,1.2
cases,North West,2020-09-28,,1.1,1.1,0.024,1.1,1.1,1.1,1.1,1.1,1.2
cases,North West,2020-09-29,,1.1,1.1,0.024,1.1,1.1,1.1,1.1,1.1,1.1
cases,North West,2020-09-30,,1.1,1.1,0.024,1.1,1.1,1.1,1.1,1.1,1.1
cases,North West,2020-10-01,,1.1,1.1,0.025,1,1.1,1.1,1.1,1.1,1.1
cases,North West,2020-10-02,,1.1,1.1,0.027,1,1,1.1,1.1,1.1,1.1
cases,North West,2020-10-03,,1.1,1.1,0.027,1,1,1,1.1,1.1,1.1
cases,North West,2020-10-04,,1,1,0.027,0.99,1,1,1.1,1.1,1.1
cases,North West,2020-10-05,,1,1,0.026,0.99,1,1,1,1.1,1.1
cases,North West,2020-10-06,,1,1,0.025,0.99,1,1,1,1,1.1
cases,North West,2020-10-07,,1,1,0.023,0.99,1,1,1,1,1.1
cases,North West,2020-10-08,,1,1,0.022,0.99,1,1,1,1,1.1
cases,North West,2020-10-09,,1,1,0.022,1,1,1,1,1,1.1
cases,North West,2020-10-10,,1,1,0.024,1,1,1,1,1,1.1
cases,North West,2020-10-11,,1,1,0.026,0.99,1,1,1,1,1.1
cases,North West,2020-10-12,,1,1,0.028,0.99,1,1,1,1,1.1
cases,North West,2020-10-13,,1,1,0.029,0.99,1,1,1,1,1.1
cases,North West,2020-10-14,,1,1,0.029,0.99,1,1,1,1,1.1
cases,North West,2020-10-15,,1,1,0.027,0.99,1,1,1,1,1.1
cases,North West,2020-10-16,,1,1,0.024,0.98,1,1,1,1,1.1
cases,North West,2020-10-17,,1,1,0.022,0.98,1,1,1,1,1.1
cases,North West,2020-10-18,,1,1,0.022,0.97,0.99,1,1,1,1
cases,North West,2020-10-19,,1,1,0.023,0.96,0.98,0.99,1,1,1
cases,North West,2020-10-20,,0.99,0.99,0.025,0.95,0.98,0.99,1,1,1
cases,North West,2020-10-21,,0.99,0.98,0.027,0.93,0.97,0.98,0.99,1,1
cases,North West,2020-10-22,,0.98,0.98,0.028,0.92,0.96,0.98,0.99,1,1
cases,North West,2020-10-23,,0.98,0.97,0.028,0.92,0.96,0.97,0.98,0.99,1
cases,North West,2020-10-24,,0.97,0.97,0.027,0.91,0.95,0.96,0.98,0.98,1
cases,North West,2020-10-25,,0.96,0.96,0.026,0.91,0.95,0.96,0.97,0.98,1
cases,North West,2020-10-26,,0.96,0.96,0.024,0.92,0.94,0.95,0.96,0.97,0.99
cases,North West,2020-10-27,,0.95,0.95,0.022,0.91,0.94,0.95,0.96,0.97,0.99
cases,North West,2020-10-28,,0.95,0.95,0.022,0.91,0.93,0.94,0.95,0.96,0.98
cases,North West,2020-10-29,,0.94,0.94,0.024,0.91,0.92,0.93,0.94,0.95,0.98
cases,North West,2020-10-30,,0.93,0.93,0.026,0.9,0.91,0.92,0.93,0.95,0.98
cases,North West,2020-10-31,,0.92,0.92,0.028,0.89,0.9,0.91,0.93,0.94,0.97
cases,North West,2020-11-01,,0.91,0.91,0.029,0.87,0.89,0.9,0.91,0.93,0.96
cases,North West,2020-11-02,,0.89,0.9,0.029,0.86,0.88,0.89,0.9,0.91,0.95
cases,North West,2020-11-03,,0.88,0.88,0.028,0.85,0.86,0.87,0.89,0.9,0.94
cases,North West,2020-11-04,,0.87,0.87,0.026,0.83,0.85,0.86,0.87,0.88,0.92
cases,North West,2020-11-05,,0.85,0.85,0.024,0.82,0.84,0.84,0.86,0.87,0.9
cases,North West,2020-11-06,,0.83,0.84,0.022,0.8,0.82,0.83,0.84,0.85,0.88
cases,North West,2020-11-07,,0.82,0.82,0.021,0.79,0.81,0.81,0.82,0.83,0.86
cases,North West,2020-11-08,,0.81,0.81,0.021,0.77,0.79,0.8,0.81,0.82,0.84
cases,North West,2020-11-09,,0.79,0.79,0.022,0.75,0.78,0.79,0.8,0.81,0.83
cases,North West,2020-11-10,,0.78,0.78,0.024,0.74,0.77,0.78,0.79,0.8,0.82
cases,North West,2020-11-11,,0.78,0.77,0.026,0.73,0.76,0.77,0.78,0.79,0.81
cases,North West,2020-11-12,,0.77,0.77,0.027,0.72,0.75,0.76,0.78,0.79,0.81
cases,North West,2020-11-13,,0.77,0.76,0.028,0.71,0.75,0.76,0.77,0.78,0.8
cases,North West,2020-11-14,,0.77,0.76,0.028,0.71,0.75,0.76,0.77,0.78,0.81
cases,North West,2020-11-15,,0.77,0.77,0.028,0.72,0.75,0.76,0.78,0.79,0.81
cases,North West,2020-11-16,,0.78,0.77,0.027,0.73,0.76,0.77,0.78,0.79,0.82
cases,North West,2020-11-17,,0.79,0.78,0.026,0.74,0.77,0.78,0.79,0.8,0.82
cases,North West,2020-11-18,,0.8,0.8,0.025,0.75,0.78,0.79,0.8,0.81,0.84
cases,North West,2020-11-19,,0.81,0.81,0.024,0.77,0.8,0.81,0.82,0.83,0.85
cases,North West,2020-11-20,,0.83,0.83,0.025,0.79,0.82,0.83,0.84,0.85,0.87
cases,North West,2020-11-21,,0.85,0.85,0.025,0.81,0.83,0.84,0.86,0.87,0.89
cases,North West,2020-11-22,,0.87,0.87,0.027,0.83,0.85,0.86,0.88,0.89,0.92
cases,North West,2020-11-23,,0.89,0.89,0.029,0.85,0.88,0.89,0.9,0.91,0.94
cases,North West,2020-11-24,,0.92,0.92,0.031,0.87,0.9,0.91,0.92,0.94,0.97
cases,North West,2020-11-25,,0.94,0.94,0.034,0.89,0.92,0.93,0.95,0.96,1
cases,Northern Ireland,2020-09-13,,1.1,1.1,0.12,0.92,1,1.1,1.1,1.2,1.3
cases,Northern Ireland,2020-09-14,,1.2,1.2,0.099,0.99,1.1,1.1,1.2,1.2,1.3
cases,Northern Ireland,2020-09-15,,1.2,1.2,0.082,1.1,1.1,1.2,1.2,1.3,1.3
cases,Northern Ireland,2020-09-16,,1.2,1.2,0.068,1.1,1.2,1.2,1.3,1.3,1.4
cases,Northern Ireland,2020-09-17,,1.3,1.3,0.058,1.2,1.3,1.3,1.3,1.3,1.4
cases,Northern Ireland,2020-09-18,,1.3,1.3,0.051,1.3,1.3,1.3,1.4,1.4,1.4
cases,Northern Ireland,2020-09-19,,1.4,1.4,0.048,1.3,1.4,1.4,1.4,1.4,1.5
cases,Northern Ireland,2020-09-20,,1.4,1.4,0.049,1.4,1.4,1.4,1.5,1.5,1.5
cases,Northern Ireland,2020-09-21,,1.5,1.5,0.051,1.4,1.5,1.5,1.5,1.5,1.6
cases,Northern Ireland,2020-09-22,,1.5,1.5,0.054,1.4,1.5,1.5,1.5,1.6,1.6
cases,Northern Ireland,2020-09-23,,1.5,1.5,0.056,1.5,1.5,1.5,1.5,1.6,1.6
cases,Northern Ireland,2020-09-24,,1.5,1.5,0.056,1.5,1.5,1.5,1.6,1.6,1.6
cases,Northern Ireland,2020-09-25,,1.5,1.5,0.054,1.5,1.5,1.5,1.5,1.6,1.6
cases,Northern Ireland,2020-09-26,,1.5,1.5,0.051,1.4,1.5,1.5,1.5,1.5,1.6
cases,Northern Ireland,2020-09-27,,1.5,1.5,0.047,1.4,1.5,1.5,1.5,1.5,1.6
cases,Northern Ireland,2020-09-28,,1.4,1.4,0.044,1.4,1.4,1.4,1.5,1.5,1.5
cases,Northern Ireland,2020-09-29,,1.4,1.4,0.041,1.3,1.4,1.4,1.4,1.4,1.5
cases,Northern Ireland,2020-09-30,,1.3,1.3,0.04,1.3,1.3,1.3,1.4,1.4,1.4
cases,Northern Ireland,2020-10-01,,1.3,1.3,0.041,1.2,1.3,1.3,1.3,1.3,1.4
cases,Northern Ireland,2020-10-02,,1.2,1.2,0.041,1.2,1.2,1.2,1.3,1.3,1.3
cases,Northern Ireland,2020-10-03,,1.2,1.2,0.042,1.1,1.2,1.2,1.2,1.2,1.3
cases,Northern Ireland,2020-10-04,,1.2,1.2,0.041,1.1,1.1,1.1,1.2,1.2,1.2
cases,Northern Ireland,2020-10-05,,1.1,1.1,0.04,1,1.1,1.1,1.1,1.1,1.2
cases,Northern Ireland,2020-10-06,,1.1,1.1,0.038,1,1.1,1.1,1.1,1.1,1.1
cases,Northern Ireland,2020-10-07,,1.1,1.1,0.036,0.99,1,1,1.1,1.1,1.1
cases,Northern Ireland,2020-10-08,,1,1,0.034,0.97,1,1,1,1.1,1.1
cases,Northern Ireland,2020-10-09,,1,1,0.033,0.96,0.99,1,1,1,1.1
cases,Northern Ireland,2020-10-10,,0.99,0.99,0.033,0.94,0.96,0.98,0.99,1,1
cases,Northern Ireland,2020-10-11,,0.97,0.97,0.035,0.92,0.94,0.96,0.98,0.99,1
cases,Northern Ireland,2020-10-12,,0.95,0.95,0.037,0.9,0.92,0.94,0.96,0.97,1
cases,Northern Ireland,2020-10-13,,0.93,0.93,0.039,0.88,0.91,0.92,0.94,0.96,1
cases,Northern Ireland,2020-10-14,,0.91,0.91,0.039,0.86,0.89,0.9,0.92,0.94,0.98
cases,Northern Ireland,2020-10-15,,0.89,0.9,0.038,0.84,0.87,0.88,0.9,0.92,0.96
cases,Northern Ireland,2020-10-16,,0.87,0.88,0.036,0.82,0.85,0.87,0.88,0.9,0.94
cases,Northern Ireland,2020-10-17,,0.86,0.86,0.034,0.81,0.84,0.85,0.86,0.88,0.92
cases,Northern Ireland,2020-10-18,,0.84,0.84,0.032,0.79,0.82,0.83,0.85,0.86,0.9
cases,Northern Ireland,2020-10-19,,0.83,0.83,0.032,0.78,0.81,0.82,0.84,0.85,0.88
cases,Northern Ireland,2020-10-20,,0.82,0.82,0.033,0.76,0.79,0.81,0.83,0.84,0.87
cases,Northern Ireland,2020-10-21,,0.81,0.81,0.036,0.75,0.79,0.8,0.82,0.83,0.86
cases,Northern Ireland,2020-10-22,,0.81,0.81,0.039,0.74,0.78,0.8,0.82,0.83,0.87
cases,Northern Ireland,2020-10-23,,0.81,0.81,0.041,0.74,0.78,0.8,0.82,0.84,0.87
cases,Northern Ireland,2020-10-24,,0.82,0.81,0.042,0.74,0.79,0.81,0.83,0.84,0.88
cases,Northern Ireland,2020-10-25,,0.83,0.83,0.041,0.75,0.8,0.82,0.84,0.86,0.89
cases,Northern Ireland,2020-10-26,,0.85,0.84,0.04,0.77,0.82,0.83,0.86,0.87,0.9
cases,Northern Ireland,2020-10-27,,0.86,0.86,0.038,0.8,0.84,0.86,0.87,0.89,0.92
cases,Northern Ireland,2020-10-28,,0.89,0.89,0.035,0.82,0.86,0.88,0.89,0.91,0.94
cases,Northern Ireland,2020-10-29,,0.91,0.91,0.035,0.85,0.89,0.9,0.92,0.93,0.97
cases,Northern Ireland,2020-10-30,,0.93,0.93,0.037,0.88,0.91,0.92,0.94,0.96,1
cases,Northern Ireland,2020-10-31,,0.95,0.96,0.041,0.89,0.93,0.94,0.96,0.98,1
cases,Northern Ireland,2020-11-01,,0.97,0.97,0.047,0.9,0.94,0.96,0.98,1,1.1
cases,Northern Ireland,2020-11-02,,0.98,0.98,0.051,0.91,0.95,0.97,0.99,1,1.1
cases,Northern Ireland,2020-11-03,,0.98,0.99,0.054,0.91,0.95,0.97,1,1,1.1
cases,Northern Ireland,2020-11-04,,0.98,0.99,0.053,0.91,0.95,0.97,1,1,1.1
cases,Northern Ireland,2020-11-05,,0.97,0.97,0.05,0.9,0.94,0.96,0.98,1,1.1
cases,Northern Ireland,2020-11-06,,0.95,0.96,0.045,0.89,0.93,0.94,0.97,0.99,1
cases,Northern Ireland,2020-11-07,,0.93,0.94,0.039,0.88,0.91,0.92,0.94,0.96,1
cases,Northern Ireland,2020-11-08,,0.91,0.91,0.036,0.86,0.89,0.9,0.92,0.94,0.97
cases,Northern Ireland,2020-11-09,,0.89,0.89,0.035,0.83,0.87,0.88,0.9,0.91,0.95
cases,Northern Ireland,2020-11-10,,0.87,0.87,0.037,0.8,0.85,0.86,0.88,0.89,0.93
cases,Northern Ireland,2020-11-11,,0.85,0.85,0.041,0.78,0.82,0.84,0.86,0.88,0.91
cases,Northern Ireland,2020-11-12,,0.84,0.84,0.045,0.76,0.81,0.83,0.85,0.87,0.91
cases,Northern Ireland,2020-11-13,,0.83,0.83,0.047,0.75,0.8,0.82,0.85,0.87,0.91
cases,Northern Ireland,2020-11-14,,0.83,0.83,0.048,0.75,0.8,0.82,0.85,0.87,0.91
cases,Northern Ireland,2020-11-15,,0.84,0.84,0.046,0.76,0.81,0.83,0.85,0.87,0.91
cases,Northern Ireland,2020-11-16,,0.86,0.85,0.044,0.78,0.82,0.84,0.87,0.89,0.92
cases,Northern Ireland,2020-11-17,,0.88,0.88,0.041,0.81,0.85,0.87,0.89,0.9,0.94
cases,Northern Ireland,2020-11-18,,0.9,0.9,0.038,0.84,0.88,0.89,0.91,0.93,0.96
cases,Northern Ireland,2020-11-19,,0.94,0.94,0.037,0.87,0.91,0.93,0.94,0.96,1
cases,Northern Ireland,2020-11-20,,0.97,0.97,0.039,0.91,0.95,0.96,0.98,1,1
cases,Northern Ireland,2020-11-21,,1,1,0.045,0.95,0.98,1,1,1,1.1
cases,Northern Ireland,2020-11-22,,1,1.1,0.051,0.98,1,1,1.1,1.1,1.1
cases,Northern Ireland,2020-11-23,,1.1,1.1,0.056,1,1.1,1.1,1.1,1.1,1.2
cases,Northern Ireland,2020-11-24,,1.1,1.1,0.06,1,1.1,1.1,1.1,1.2,1.2
cases,Northern Ireland,2020-11-25,,1.2,1.2,0.06,1.1,1.1,1.1,1.2,1.2,1.3
cases,Scotland,2020-09-13,,1.4,1.4,0.086,1.3,1.3,1.4,1.4,1.5,1.6
cases,Scotland,2020-09-14,,1.4,1.4,0.072,1.3,1.3,1.4,1.4,1.4,1.5
cases,Scotland,2020-09-15,,1.4,1.4,0.059,1.3,1.3,1.4,1.4,1.4,1.5
cases,Scotland,2020-09-16,,1.4,1.4,0.048,1.3,1.3,1.4,1.4,1.4,1.4
cases,Scotland,2020-09-17,,1.3,1.3,0.039,1.3,1.3,1.3,1.4,1.4,1.4
cases,Scotland,2020-09-18,,1.3,1.3,0.033,1.3,1.3,1.3,1.3,1.4,1.4
cases,Scotland,2020-09-19,,1.3,1.3,0.029,1.3,1.3,1.3,1.3,1.3,1.4
cases,Scotland,2020-09-20,,1.3,1.3,0.028,1.3,1.3,1.3,1.3,1.3,1.3
cases,Scotland,2020-09-21,,1.3,1.3,0.027,1.2,1.3,1.3,1.3,1.3,1.3
cases,Scotland,2020-09-22,,1.3,1.3,0.027,1.2,1.3,1.3,1.3,1.3,1.3
cases,Scotland,2020-09-23,,1.3,1.3,0.026,1.2,1.3,1.3,1.3,1.3,1.3
cases,Scotland,2020-09-24,,1.3,1.3,0.025,1.2,1.2,1.2,1.3,1.3,1.3
cases,Scotland,2020-09-25,,1.2,1.2,0.023,1.2,1.2,1.2,1.2,1.3,1.3
cases,Scotland,2020-09-26,,1.2,1.2,0.022,1.2,1.2,1.2,1.2,1.2,1.3
cases,Scotland,2020-09-27,,1.2,1.2,0.022,1.2,1.2,1.2,1.2,1.2,1.3
cases,Scotland,2020-09-28,,1.2,1.2,0.022,1.2,1.2,1.2,1.2,1.2,1.2
cases,Scotland,2020-09-29,,1.2,1.2,0.023,1.2,1.2,1.2,1.2,1.2,1.2
cases,Scotland,2020-09-30,,1.2,1.2,0.023,1.1,1.2,1.2,1.2,1.2,1.2
cases,Scotland,2020-10-01,,1.2,1.2,0.023,1.1,1.1,1.2,1.2,1.2,1.2
cases,Scotland,2020-10-02,,1.1,1.1,0.023,1.1,1.1,1.1,1.2,1.2,1.2
cases,Scotland,2020-10-03,,1.1,1.1,0.022,1.1,1.1,1.1,1.1,1.1,1.2
cases,Scotland,2020-10-04,,1.1,1.1,0.021,1.1,1.1,1.1,1.1,1.1,1.2
cases,Scotland,2020-10-05,,1.1,1.1,0.021,1.1,1.1,1.1,1.1,1.1,1.1
cases,Scotland,2020-10-06,,1.1,1.1,0.02,1.1,1.1,1.1,1.1,1.1,1.1
cases,Scotland,2020-10-07,,1.1,1.1,0.019,1,1.1,1.1,1.1,1.1,1.1
cases,Scotland,2020-10-08,,1.1,1.1,0.019,1,1,1.1,1.1,1.1,1.1
cases,Scotland,2020-10-09,,1,1,0.018,1,1,1,1,1.1,1.1
cases,Scotland,2020-10-10,,1,1,0.018,1,1,1,1,1,1.1
cases,Scotland,2020-10-11,,1,1,0.018,0.99,1,1,1,1,1
cases,Scotland,2020-10-12,,1,1,0.019,0.97,0.99,1,1,1,1
cases,Scotland,2020-10-13,,1,1,0.019,0.96,0.98,0.99,1,1,1
cases,Scotland,2020-10-14,,0.99,0.99,0.02,0.95,0.97,0.98,0.99,1,1
cases,Scotland,2020-10-15,,0.98,0.98,0.02,0.95,0.97,0.98,0.99,0.99,1
cases,Scotland,2020-10-16,,0.98,0.97,0.02,0.94,0.96,0.97,0.98,0.99,1
cases,Scotland,2020-10-17,,0.97,0.97,0.021,0.93,0.96,0.97,0.98,0.98,1
cases,Scotland,2020-10-18,,0.97,0.97,0.02,0.93,0.95,0.96,0.97,0.98,1
cases,Scotland,2020-10-19,,0.97,0.96,0.02,0.93,0.95,0.96,0.97,0.98,0.99
cases,Scotland,2020-10-20,,0.96,0.96,0.02,0.93,0.95,0.96,0.97,0.98,0.99
cases,Scotland,2020-10-21,,0.96,0.96,0.019,0.93,0.95,0.96,0.97,0.98,0.99
cases,Scotland,2020-10-22,,0.97,0.96,0.018,0.93,0.95,0.96,0.97,0.98,0.99
cases,Scotland,2020-10-23,,0.97,0.97,0.018,0.94,0.96,0.96,0.97,0.98,0.99
cases,Scotland,2020-10-24,,0.97,0.97,0.017,0.94,0.96,0.97,0.97,0.98,1
cases,Scotland,2020-10-25,,0.97,0.97,0.017,0.94,0.96,0.97,0.98,0.98,1
cases,Scotland,2020-10-26,,0.98,0.98,0.018,0.95,0.96,0.97,0.98,0.99,1
cases,Scotland,2020-10-27,,0.98,0.98,0.019,0.95,0.97,0.97,0.98,0.99,1
cases,Scotland,2020-10-28,,0.98,0.98,0.02,0.95,0.97,0.98,0.99,0.99,1
cases,Scotland,2020-10-29,,0.98,0.98,0.021,0.95,0.97,0.98,0.99,1,1
cases,Scotland,2020-10-30,,0.98,0.99,0.022,0.95,0.97,0.98,0.99,1,1
cases,Scotland,2020-10-31,,0.98,0.99,0.023,0.95,0.97,0.98,0.99,1,1
cases,Scotland,2020-11-01,,0.98,0.99,0.023,0.95,0.97,0.98,0.99,1,1
cases,Scotland,2020-11-02,,0.98,0.98,0.023,0.95,0.97,0.98,0.99,1,1
cases,Scotland,2020-11-03,,0.98,0.98,0.023,0.95,0.96,0.97,0.98,0.99,1
cases,Scotland,2020-11-04,,0.97,0.98,0.022,0.94,0.96,0.97,0.98,0.99,1
cases,Scotland,2020-11-05,,0.97,0.97,0.021,0.94,0.96,0.96,0.97,0.98,1
cases,Scotland,2020-11-06,,0.96,0.96,0.02,0.93,0.95,0.96,0.97,0.98,1
cases,Scotland,2020-11-07,,0.96,0.96,0.019,0.93,0.94,0.95,0.96,0.97,0.99
